Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
FATBB|FAT Brands Inc. - Class B Common Stock|S|N|N|100.0|N|N
FATBP|FAT Brands Inc. - 8.25% Series B Cumulative Preferred Stock|S|N|N|100.0|N|N
FATBW|FAT Brands Inc. - Warrant|S|N|N|100.0|N|N
FATE|Fate Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
FBIO|Fortress Biotech, Inc. - Common Stock|S|N|N|100.0|N|N
FBIOP|Fortress Biotech, Inc. - 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock|S|N|N|100.0|N|N
FBIZ|First Business Financial Services, Inc. - Common Stock|Q|N|N|100.0|N|N
FBLG|FibroBiologics, Inc. - Common Stock|G|N|N|100.0|N|N
FBNC|First Bancorp - Common Stock|Q|N|N|100.0|N|N
FBYD|Falcon's Beyond Global, Inc. - Class A Common Stock|G|N|N|100.0|N|N
FBYDW|Falcon's Beyond Global, Inc. - Warrants|S|N|N|100.0|N|N
FCAP|First Capital, Inc. - Common Stock|S|N|N|100.0|N|N
FCBC|First Community Bankshares, Inc. - Common Stock|Q|N|N|100.0|N|N
FCCO|First Community Corporation - Common Stock|S|N|N|100.0|N|N
FCFS|FirstCash Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
FCNCA|First Citizens BancShares, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
FCNCO|First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C|Q|N|N|100.0|N|N
FCNCP|First Citizens BancShares, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Non-Cumulative Perpetual Preferred Stock, Series A|Q|N|N|100.0|N|N
FDBC|Fidelity D & D Bancorp, Inc. - Common Stock|G|N|N|100.0|N|N
FDMT|4D Molecular Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
FDUS|Fidus Investment Corporation - Closed End Fund|Q|N|N|100.0|N|N
FEAM|5E Advanced Materials, Inc. - Common Stock|Q|N|N|100.0|N|N
FEBO|Fenbo Holdings Limited - Ordinary Shares|S|N|N|100.0|N|N
FEIM|Frequency Electronics, Inc. - Common Stock|G|N|N|100.0|N|N
FELE|Franklin Electric Co., Inc. - Common Stock|Q|N|N|100.0|N|N
FEMY|Femasys Inc. - Common Stock|S|N|N|100.0|N|N
FENC|Fennec Pharmaceuticals Inc. - Common Stock|S|N|N|100.0|N|N
FER|Ferrovial SE - Ordinary Shares|Q|N|N|100.0|N|N
FFBC|First Financial Bancorp. - Common Stock|Q|N|N|100.0|N|N
FFIC|Flushing Financial Corporation - Common Stock|Q|N|N|100.0|N|N
FFIN|First Financial Bankshares, Inc. - Common Stock|Q|N|N|100.0|N|N
FFIV|F5, Inc. - Common Stock|Q|N|N|100.0|N|N
FFNW|First Financial Northwest, Inc. - Common Stock|Q|N|N|100.0|N|N
FGBI|First Guaranty Bancshares, Inc. - Common Stock|G|N|N|100.0|N|N
FGBIP|First Guaranty Bancshares, Inc. - 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock|G|N|N|100.0|N|N
FGEN|FibroGen, Inc - Common Stock|Q|N|N|100.0|N|N
FGF|Fundamental Global Inc. - Common Stock|G|N|N|100.0|N|N
FGFPP|Fundamental Global Inc. - 8.00% Cumulative Series A Preferred Stock|G|N|N|100.0|N|N
FGI|FGI Industries Ltd. - Ordinary Shares|S|N|N|100.0|N|N
FGIWW|FGI Industries Ltd. - warrant|S|N|N|100.0|N|N
FHB|First Hawaiian, Inc. - Common Stock|Q|N|N|100.0|N|N
FHTX|Foghorn Therapeutics Inc. - Common Stock|G|N|N|100.0|N|N
FIAC|Focus Impact Acquisition Corp. - Class A Common Stock|G|N|N|100.0|N|N
FIACU|Focus Impact Acquisition Corp. - Unit|G|N|N|100.0|N|N
FIACW|Focus Impact Acquisition Corp. - Warrant|G|N|N|100.0|N|N
FIBK|First Interstate BancSystem, Inc. - Common Stock|Q|N|N|100.0|N|N
FINW|FinWise Bancorp - Common Stock|G|N|N|100.0|N|N
FIP|FTAI Infrastructure Inc. - Common Stock|Q|N|N|100.0|N|N
FISI|Financial Institutions, Inc. - Common Stock|Q|N|N|100.0|N|N
FITB|Fifth Third Bancorp - Common Stock|Q|N|N|100.0|N|N
FITBI|Fifth Third Bancorp - Depositary Share repstg 1/1000th Ownership Interest Perp Pfd Series I|Q|N|N|100.0|N|N
FITBO|Fifth Third Bancorp - Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock, Series K|Q|N|N|100.0|N|N
FITBP|Fifth Third Bancorp - Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock, Series A|Q|N|N|100.0|N|N
FIVE|Five Below, Inc. - Common Stock|Q|N|N|100.0|N|N
FIVN|Five9, Inc. - Common Stock|G|N|N|100.0|N|N
FIZZ|National Beverage Corp. - Common Stock|Q|N|N|100.0|N|N
FKWL|Franklin Wireless Corp. - common stock|S|N|N|100.0|N|N
FLEX|Flex Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
FLFVR|Feutune Light Acquisition Corporation - Right|G|N|N|100.0|N|N
FLFVU|Feutune Light Acquisition Corporation - Unit|G|N|N|100.0|N|N
FLFVW|Feutune Light Acquisition Corporation - Warrant|G|N|N|100.0|N|N
FLGC|Flora Growth Corp. - Common Stock|S|N|N|100.0|N|N
FLGT|Fulgent Genetics, Inc. - Common Stock|G|N|N|100.0|N|N
FLIC|The First of Long Island Corporation - Common Stock|S|N|N|100.0|N|N
FLL|Full House Resorts, Inc. - Common Stock|S|N|N|100.0|N|N
FLNC|Fluence Energy, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
FLNT|Fluent, Inc. - Common Stock|S|N|N|100.0|N|N
FLUX|Flux Power Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
FLWS|1-800-FLOWERS.COM, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
FLXS|Flexsteel Industries, Inc. - Common Stock|Q|N|N|100.0|N|N
FLYE|Fly-E Group, Inc. - Common Stock|S|N|N|100.0|N|N
FLYW|Flywire Corporation - Voting Common Stock|Q|N|N|100.0|N|N
FMAO|Farmers & Merchants Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
FMBH|First Mid Bancshares, Inc. - Common Stock|G|N|N|100.0|N|N
FMNB|Farmers National Banc Corp. - Common Stock|S|N|N|100.0|N|N
FMST|Foremost Lithium Resource & Technology Ltd. - Common stock|S|N|N|100.0|N|N
FMSTW|Foremost Lithium Resource & Technology Ltd. - Warrant|S|N|N|100.0|N|N
FNCB|FNCB Bancorp Inc. - Common Stock|S|N|N|100.0|N|N
FNGR|FingerMotion, Inc. - common stock|S|N|N|100.0|N|N
FNKO|Funko, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
FNLC|First Bancorp, Inc (ME) - Common Stock|Q|N|N|100.0|N|N
FNVTU|Finnovate Acquisition Corp. - Units|G|N|N|100.0|N|N
FNVTW|Finnovate Acquisition Corp. - Warrants|G|N|N|100.0|N|N
FNWB|First Northwest Bancorp - Common Stock|G|N|N|100.0|N|N
FNWD|Finward Bancorp - common stock|S|N|N|100.0|N|N
FOLD|Amicus Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
FONR|Fonar Corporation - Common Stock|S|N|N|100.0|N|N
FORA|Forian Inc. - Common Stock|S|N|N|100.0|N|N
FORL|Four Leaf Acquisition Corporation - Class A Common Stock|S|N|N|100.0|N|N
FORLU|Four Leaf Acquisition Corporation - Unit|S|N|N|100.0|N|N
FORLW|Four Leaf Acquisition Corporation - Warrants|S|N|N|100.0|N|N
FORM|FormFactor, Inc. - Common Stock|Q|N|N|100.0|N|N
FORR|Forrester Research, Inc. - Common Stock|Q|N|N|100.0|N|N
FORTY|Formula Systems (1985) Ltd. - American Depositary Shares|Q|N|N|100.0|N|N
FOSL|Fossil Group, Inc. - Common Stock|Q|N|N|100.0|N|N
FOSLL|Fossil Group, Inc. - 7% Senior Notes due 2026|Q|N|N|100.0|N|N
FOX|Fox Corporation - Class B Common Stock|Q|N|N|100.0|N|N
FOXA|Fox Corporation - Class A Common Stock|Q|N|N|100.0|N|N
FOXF|Fox Factory Holding Corp. - Common Stock|Q|N|N|100.0|N|N
FPAY|FlexShopper, Inc. - Common Stock|S|N|N|100.0|N|N
FRAF|Franklin Financial Services Corporation - Common Stock|S|N|N|100.0|N|N
FRBA|First Bank  - Common Stock|G|N|N|100.0|N|N
FREE|Whole Earth Brands, Inc. - Class A Common Stock|S|N|N|100.0|N|N
FREEW|Whole Earth Brands, Inc. - Warrant|S|N|N|100.0|N|N
FRHC|Freedom Holding Corp. - Common Stock|S|N|N|100.0|N|N
FRME|First Merchants Corporation - Common Stock|Q|N|N|100.0|N|N
FRMEP|First Merchants Corporation - Depository Shares, each representing a 1/100th interest in a share of 7.50% Non-Cumulative Perpetual Preferred Stock, A|Q|N|N|100.0|N|N
FROG|JFrog Ltd. - Ordinary shares|Q|N|N|100.0|N|N
FRPH|FRP Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
FRPT|Freshpet, Inc. - Common Stock|G|N|N|100.0|N|N
FRSH|Freshworks Inc. - Class A Common Stock|Q|N|N|100.0|N|N
FRSX|Foresight Autonomous Holdings Ltd. - American Depositary Shares|S|N|N|100.0|N|N
FSBC|Five Star Bancorp - Common Stock|Q|N|N|100.0|N|N
FSBW|FS Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
FSEA|First Seacoast Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
FSFG|First Savings Financial Group, Inc. - Common Stock|S|N|N|100.0|N|N
FSLR|First Solar, Inc. - Common Stock|Q|N|N|100.0|N|N
FSTR|L.B. Foster Company - Common Stock|Q|N|N|100.0|N|N
FSV|FirstService Corporation - Common Shares|Q|N|N|100.0|N|N
FTAI|FTAI Aviation Ltd. - Common Stock|Q|N|N|100.0|N|N
FTAIM|FTAI Aviation Ltd. - 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares|Q|N|N|100.0|N|N
FTAIN|FTAI Aviation Ltd. - 8.25% Fixed-Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares|Q|N|N|100.0|N|N
FTAIO|FTAI Aviation Ltd. - 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares|Q|N|N|100.0|N|N
FTAIP|FTAI Aviation Ltd. - 8.25% Fixed-to-Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares|Q|N|N|100.0|N|N
FTDR|Frontdoor, Inc. - Common Stock|Q|N|N|100.0|N|N
FTEK|Fuel Tech, Inc. - Common Stock|S|N|N|100.0|N|N
FTEL|Fitell Corporation - Ordinary Shares|S|N|N|100.0|N|N
FTHM|Fathom Holdings Inc. - Common Stock|S|N|N|100.0|N|N
FTLF|FitLife Brands, Inc. - Common Stock|S|N|N|100.0|N|N
FTNT|Fortinet, Inc. - Common Stock|Q|N|N|100.0|N|N
FTRE|Fortrea Holdings Inc. - Common Stock|Q|N|N|100.0|N|N
FUFU|BitFuFu Inc. - Class A Ordinary Shares|S|N|N|100.0|N|N
FUFUW|BitFuFu Inc. - Warrant|S|N|N|100.0|N|N
FULC|Fulcrum Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
FULT|Fulton Financial Corporation - Common Stock|Q|N|N|100.0|N|N
FULTP|Fulton Financial Corporation - Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A|Q|N|N|100.0|N|N
FUNC|First United Corporation - Common Stock|Q|N|N|100.0|N|N
FUND|Sprott Focus Trust, Inc. - Closed End Fund|Q|N|N|100.0|N|N
FUSB|First US Bancshares, Inc. - Common Stock|S|N|N|100.0|N|N
FUTU|Futu Holdings Limited - American Depositary Shares|G|N|N|100.0|N|N
FVCB|FVCBankcorp, Inc. - Common Stock|S|N|N|100.0|N|N
FWONA|Liberty Media Corporation - Series A Liberty Formula One Common Stock|Q|N|N|100.0|N|N
FWONK|Liberty Media Corporation - Series C Liberty Formula One Common Stock|Q|N|N|100.0|N|N
FWRD|Forward Air Corporation - Common Stock|Q|N|N|100.0|N|N
FWRG|First Watch Restaurant Group, Inc. - Common Stock|Q|N|N|100.0|N|N
FXNC|First National Corporation - Common Stock|S|N|N|100.0|N|N
FYBR|Frontier Communications Parent, Inc. - Common Stock|Q|N|N|100.0|N|N
GABC|German American Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
GAIA|Gaia, Inc. - Class A Common Stock|G|N|N|100.0|N|N
GAIN|Gladstone Investment Corporation - Business Development Company|Q|N|N|100.0|N|N
GAINL|Gladstone Investment Corporation - 8.00% Notes due 2028|Q|N|N|100.0|N|N
GAINN|Gladstone Investment Corporation - 5.00% Notes Due 2026|Q|N|N|100.0|N|N
GAINZ|Gladstone Investment Corporation - 4.875% Notes due 2028|Q|N|N|100.0|N|N
GALT|Galectin Therapeutics Inc. - Common Stock|S|N|N|100.0|N|N
GAMB|Gambling.com Group Limited - Ordinary Shares|G|N|N|100.0|N|N
GAME|GameSquare Holdings, Inc. - Common stock|S|N|N|100.0|N|N
GAN|GAN Limited - Ordinary Shares|S|N|N|100.0|N|N
GANX|Gain Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
GAQ|Generation Asia I Acquisition Limited - Class A Ordinary Shares|G|N|N|100.0|N|N
GASS|StealthGas, Inc. - common stock|Q|N|N|100.0|N|N
GATE|Marblegate Acquisition Corp. - Class A Common Stock|S|N|N|100.0|N|N
GATEU|Marblegate Acquisition Corp. - Unit|S|N|N|100.0|N|N
GATEW|Marblegate Acquisition Corp. - Warrant|S|N|N|100.0|N|N
GAUZ|Gauzy Ltd. - Ordinary Shares|G|N|N|100.0|N|N
GBBKR|Global Blockchain Acquisition Corp. - Right|G|N|N|100.0|N|N
GBBKW|Global Blockchain Acquisition Corp. - Warrant|G|N|N|100.0|N|N
GBDC|Golub Capital BDC, Inc. - Closed End Fund|Q|N|N|100.0|N|N
GBIO|Generation Bio Co. - Common stock|Q|N|N|100.0|N|N
GBNY|Generations Bancorp NY, Inc. - Common Stock|S|N|N|100.0|N|N
GCBC|Greene County Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
GCMG|GCM Grosvenor Inc. - Class A Common Stock|G|N|N|100.0|N|N
GCMGW|GCM Grosvenor Inc. - Warrant|G|N|N|100.0|N|N
GCT|GigaCloud Technology Inc - Class A Ordinary Shares|G|N|N|100.0|N|N
GDEN|Golden Entertainment, Inc. - Common Stock|G|N|N|100.0|N|N
GDEV|GDEV Inc. - Ordinary Shares|G|N|N|100.0|N|N
GDEVW|GDEV Inc. - Warrant|G|N|N|100.0|N|N
GDRX|GoodRx Holdings, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GDS|GDS Holdings Limited - American Depositary Shares|G|N|N|100.0|N|N
GDST|Goldenstone Acquisition Limited - Common Stock|S|N|N|100.0|N|N
GDSTR|Goldenstone Acquisition Limited - Rights|S|N|N|100.0|N|N
GDSTU|Goldenstone Acquisition Limited - Units|S|N|N|100.0|N|N
GDSTW|Goldenstone Acquisition Limited - Warrants|S|N|N|100.0|N|N
GDTC|CytoMed Therapeutics Limited - Ordinary Shares|S|N|N|100.0|N|N
GDYN|Grid Dynamics Holdings, Inc. - Class A Common Stock|S|N|N|100.0|N|N
GECC|Great Elm Capital Corp. - Closed End Fund|G|N|N|100.0|N|N
GECCI|Great Elm Capital Corp. - 8.50% NOTES DUE 2029|G|N|N|100.0|N|N
GECCM|Great Elm Capital Corp. - 6.75% Notes Due 2025|G|N|N|100.0|N|N
GECCO|Great Elm Capital Corp. - 5.875% Notes due 2026|G|N|N|100.0|N|N
GECCZ|Great Elm Capital Corp. - 8.75% Notes due 2028|G|N|N|100.0|N|N
GEG|Great Elm Group, Inc.  - Common Stock|Q|N|N|100.0|N|N
GEGGL|Great Elm Group, Inc.  - 7.25% Notes due 2027|G|N|N|100.0|N|N
GEHC|GE HealthCare Technologies Inc. - Common Stock|Q|N|N|100.0|N|N
GEN|Gen Digital Inc. - Common Stock|Q|N|N|100.0|N|N
GENE|Genetic Technologies Ltd - American Depositary Shares|S|N|N|100.0|N|N
GENK|GEN Restaurant Group, Inc. - Class A Common Stock|G|N|N|100.0|N|N
GEOS|Geospace Technologies Corporation - Common Stock|Q|N|N|100.0|N|N
GERN|Geron Corporation - Common Stock|Q|N|N|100.0|N|N
GFAI|Guardforce AI Co., Limited - Ordinary Shares|S|N|N|100.0|N|N
GFAIW|Guardforce AI Co., Limited - Warrant|S|N|N|100.0|N|N
GFS|GlobalFoundries Inc. - Ordinary Share|Q|N|N|100.0|N|N
GGAL|Grupo Financiero Galicia S.A. - American Depositary Shares, Class B Shares underlying|S|N|N|100.0|N|N
GGR|Gogoro Inc. - Ordinary Shares|Q|N|N|100.0|N|N
GGROW|Gogoro Inc. - Warrant|Q|N|N|100.0|N|N
GH|Guardant Health, Inc. - Common Stock|Q|N|N|100.0|N|N
GHIX|Gores Holdings IX, Inc. - Class A Common Stock|G|N|N|100.0|N|N
GHIXU|Gores Holdings IX, Inc. - Unit|G|N|N|100.0|N|N
GHIXW|Gores Holdings IX, Inc. - Warrant|G|N|N|100.0|N|N
GHRS|GH Research PLC - Ordinary Shares|G|N|N|100.0|N|N
GHSI|Guardion Health Sciences, Inc. - Common Stock|S|N|N|100.0|N|N
GIFI|Gulf Island Fabrication, Inc. - Common Stock|Q|N|N|100.0|N|N
GIGM|GigaMedia Limited - Ordinary Shares|S|N|N|100.0|N|N
GIII|G-III Apparel Group, LTD. - Common Stock|Q|N|N|100.0|N|N
GILD|Gilead Sciences, Inc. - Common Stock|Q|N|N|100.0|N|N
GILT|Gilat Satellite Networks Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
GIPR|Generation Income Properties Inc. - Common stock|S|N|N|100.0|N|N
GIPRW|Generation Income Properties Inc. - Warrant|S|N|N|100.0|N|N
GLAC|Global Lights Acquisition Corp - Ordinary Shares|G|N|N|100.0|N|N
GLACR|Global Lights Acquisition Corp - Rights|G|N|N|100.0|N|N
GLACU|Global Lights Acquisition Corp - Unit|G|N|N|100.0|N|N
GLAD|Gladstone Capital Corporation - Closed End Fund|Q|N|N|100.0|N|N
GLADZ|Gladstone Capital Corporation - 7.75% Notes due 2028|Q|N|N|100.0|N|N
GLBE|Global-E Online Ltd. - ordinary shares|Q|N|N|100.0|N|N
GLBS|Globus Maritime Limited - Common Stock|S|N|N|100.0|N|N
GLBZ|Glen Burnie Bancorp - Common Stock|S|N|N|100.0|N|N
GLDD|Great Lakes Dredge & Dock Corporation - Common Stock|Q|N|N|100.0|N|N
GLDI|ETRACS Gold Shares Covered Call ETNs due February 2, 2033|G|N|N|100.0|N|N
GLLI|Globalink Investment Inc. - Common Stock|S|N|N|100.0|N|N
GLLIR|Globalink Investment Inc. - Rights|S|N|N|100.0|N|N
GLLIU|Globalink Investment Inc. - Units|S|N|N|100.0|N|N
GLLIW|Globalink Investment Inc. - Warrants|S|N|N|100.0|N|N
GLNG|Golar LNG Limited - Common Shares|Q|N|N|100.0|N|N
GLPG|Galapagos NV - American Depositary Shares|Q|N|N|100.0|N|N
GLPI|Gaming and Leisure Properties, Inc. - Common Stock|Q|N|N|100.0|N|N
GLRE|Greenlight Reinsurance, Ltd. - Class A Ordinary Shares|Q|N|N|100.0|N|N
GLSI|Greenwich LifeSciences, Inc. - Common stock|S|N|N|100.0|N|N
GLST|Global Star Acquisition, Inc. - Class A Common Stock|G|N|N|100.0|N|N
GLSTR|Global Star Acquisition, Inc. - Right|G|N|N|100.0|N|N
GLSTU|Global Star Acquisition, Inc. - Unit|G|N|N|100.0|N|N
GLSTW|Global Star Acquisition, Inc. - Warrants|G|N|N|100.0|N|N
GLUE|Monte Rosa Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
GLYC|GlycoMimetics, Inc. - Common Stock|G|N|N|100.0|N|N
GMAB|Genmab A/S - American Depositary Shares|Q|N|N|100.0|N|N
GMGI|Golden Matrix Group, Inc. - Common Stock|S|N|N|100.0|N|N
GMM|Global Mofy Metaverse Limited - Ordinary Shares|S|N|N|100.0|N|N
GNFT|GENFIT S.A. - American Depositary Shares|Q|N|N|100.0|N|N
GNLX|Genelux Corporation - Common Stock|S|N|N|100.0|N|N
GNPX|Genprex, Inc. - Common Stock|S|N|N|100.0|N|N
GNSS|Genasys Inc. - Common Stock|S|N|N|100.0|N|N
GNTA|Genenta Science S.p.A. - American Depositary Shares|S|N|N|100.0|N|N
GNTX|Gentex Corporation - Common Stock|Q|N|N|100.0|N|N
GO|Grocery Outlet Holding Corp. - Common Stock|Q|N|N|100.0|N|N
GOCO|GoHealth, Inc. - Class A Common Stock|S|N|N|100.0|N|N
GODN|Golden Star Acquisition Corporation - Ordinary Shares|G|N|N|100.0|N|N
GODNR|Golden Star Acquisition Corporation - Rights|G|N|N|100.0|N|N
GODNU|Golden Star Acquisition Corporation - Unit|G|N|N|100.0|N|N
GOEV|Canoo Inc.  - Class A Common Stock|S|N|N|100.0|N|N
GOEVW|Canoo Inc.  - Warrant|S|N|N|100.0|N|N
GOGL|Golden Ocean Group Limited - Common Stock|Q|N|N|100.0|N|N
GOGO|Gogo Inc. - Common Stock|Q|N|N|100.0|N|N
GOOD|Gladstone Commercial Corporation - Real Estate Investment Trust|Q|N|N|100.0|N|N
GOODN|Gladstone Commercial Corporation - 6.625% Series E Cumulative Redeemable Preferred Stock|Q|N|N|100.0|N|N
GOODO|Gladstone Commercial Corporation - 6.00% Series G Cumulative Redeemable Preferred Stock, par value $0.001 per share|Q|N|N|100.0|N|N
GOOG|Alphabet Inc. - Class C Capital Stock|Q|N|N|100.0|N|N
GOOGL|Alphabet Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GORV|Lazydays Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
GP|GreenPower Motor Company Inc. - Common Shares|S|N|N|100.0|N|N
GPATU|GP-Act III Acquisition Corp. - Units|G|N|N|100.0|N|N
GPCR|Structure Therapeutics Inc. - American Depositary Shares|G|N|N|100.0|N|N
GPRE|Green Plains, Inc. - Common Stock|Q|N|N|100.0|N|N
GPRO|GoPro, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GRAB|Grab Holdings Limited - Class A Ordinary Shares|Q|N|N|100.0|N|N
GRABW|Grab Holdings Limited - Warrant|Q|N|N|100.0|N|N
GRALV|GRAIL, Inc. - Common Stock|Q|N|N|100.0|N|N
GRDI|GRIID Infrastructure Inc. - Common Stock|G|N|N|100.0|N|N
GRDIW|GRIID Infrastructure Inc. - Warrant|G|N|N|100.0|N|N
GREE|Greenidge Generation Holdings Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GREEL|Greenidge Generation Holdings Inc. - 8.50% Senior Notes due 2026|Q|N|N|100.0|N|N
GRFS|Grifols, S.A. - American Depositary Shares|Q|N|N|100.0|N|N
GRIN|Grindrod Shipping Holdings Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
GRNQ|Greenpro Capital Corp. - Common Stock|S|N|N|100.0|N|N
GROMW|Grom Social Enterprises Inc. - Warrants|S|N|N|100.0|N|N
GROW|U.S. Global Investors, Inc. - Class A Common Stock|S|N|N|100.0|N|N
GRPN|Groupon, Inc. - Common Stock|Q|N|N|100.0|N|N
GRRR|Gorilla Technology Group Inc. - Ordinary shares|S|N|N|100.0|N|N
GRRRW|Gorilla Technology Group Inc. - Warrant|S|N|N|100.0|N|N
GRTS|Gritstone bio, Inc. - Common Stock|Q|N|N|100.0|N|N
GRVY|GRAVITY Co., Ltd. - American depositary shares, each representing one common share.|G|N|N|100.0|N|N
GRWG|GrowGeneration Corp. - Common Stock|S|N|N|100.0|N|N
GRYP|Gryphon Digital Mining, Inc - Common Stock|S|N|N|100.0|N|N
GSBC|Great Southern Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
GSHD|Goosehead Insurance, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GSIT|GSI Technology, Inc. - Common Stock|Q|N|N|100.0|N|N
GSIW|Garden Stage Limited - Ordinary Shares|S|N|N|100.0|N|N
GSM|Ferroglobe PLC - Ordinary Shares|S|N|N|100.0|N|N
GSMGW|Cheer Holding, Inc.  - Warrant|S|N|N|100.0|N|N
GSUN|Golden Sun Health Technology Group Limited - Class A Ordinary Shares|S|N|N|100.0|N|N
GT|The Goodyear Tire & Rubber Company - Common Stock|Q|N|N|100.0|N|N
GTAC|Global Technology Acquisition Corp. I - Class A Ordinary Shares|S|N|N|100.0|N|N
GTACU|Global Technology Acquisition Corp. I - Unit|S|N|N|100.0|N|N
GTACW|Global Technology Acquisition Corp. I - Warrant|S|N|N|100.0|N|N
GTBP|GT Biopharma, Inc. - Common Stock|S|N|N|100.0|N|N
GTEC|Greenland Technologies Holding Corporation - Ordinary Shares|S|N|N|100.0|N|N
GTHX|G1 Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
GTIM|Good Times Restaurants Inc. - Common Stock|S|N|N|100.0|N|N
GTLB|GitLab Inc. - Class A Common Stock|Q|N|N|100.0|N|N
GTX|Garrett Motion Inc. - Common Stock|Q|N|N|100.0|N|N
GUTS|Fractyl Health, Inc. - Common Stock|G|N|N|100.0|N|N
GV|Visionary Holdings Inc. - Common Shares|S|N|N|100.0|N|N
GVH|Globavend Holdings Limited - Ord Shares|S|N|N|100.0|N|N
GVP|GSE Systems, Inc. - Common Stock|S|N|N|100.0|N|N
GWRS|Global Water Resources, Inc. - common stock|G|N|N|100.0|N|N
GXAI|Gaxos.ai Inc. - Common Stock|S|N|N|100.0|N|N
GYRE|Gyre Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
GYRO|Gyrodyne , LLC - Common Stock|S|N|N|100.0|N|N
HA|Hawaiian Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
HAFC|Hanmi Financial Corporation - Common Stock|Q|N|N|100.0|N|N
HAIA|Healthcare AI Acquisition Corp. - Class A Ordinary Shares|S|N|N|100.0|N|N
HAIAU|Healthcare AI Acquisition Corp. - Units|S|N|N|100.0|N|N
HAIAW|Healthcare AI Acquisition Corp. - Warrants|S|N|N|100.0|N|N
HAIN|The Hain Celestial Group, Inc. - Common Stock|Q|N|N|100.0|N|N
HALO|Halozyme Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
HAO|Haoxi Health Technology Limited - Class A Ord Share|S|N|N|100.0|N|N
HAS|Hasbro, Inc. - Common Stock|Q|N|N|100.0|N|N
HAYN|Haynes International, Inc. - Common Stock|Q|N|N|100.0|N|N
HBAN|Huntington Bancshares Incorporated - Common Stock|Q|N|N|100.0|N|N
HBANL|Huntington Bancshares Incorporated - Depositary Shares, Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
HBANM|Huntington Bancshares Incorporated - Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock|Q|N|N|100.0|N|N
HBANP|Huntington Bancshares Incorporated - Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
HBCP|Home Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
HBIO|Harvard Bioscience, Inc. - Common Stock|G|N|N|100.0|N|N
HBNC|Horizon Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
HBT|HBT Financial, Inc. - Common Stock|Q|N|N|100.0|N|N
HCAT|Health Catalyst, Inc - Common stock|Q|N|N|100.0|N|N
HCKT|The Hackett Group, Inc. - Common Stock|Q|N|N|100.0|N|N
HCM|HUTCHMED (China) Limited - American Depositary Shares|Q|N|N|100.0|N|N
